quote_id,line_no,customer_id,product_id,rep_id,quote_date,quantity,quoted_price,stage,approval_ref,exception_reason_code
Q-2025-000809,3,C025,P0113,R01,2025-08-22,12,2194.46,lost,,
Q-2025-000809,4,C025,P0109,R01,2025-08-22,19,2190.39,won,,
Q-2025-000810,1,C003,P0024,R03,2025-08-24,3,9765.1,lost,,
Q-2025-000811,1,C017,P0002,R12,2025-08-19,4,33555.57,lost,DR-2025-0023,end_of_life_clearance
Q-2025-000811,2,C017,P0045,R12,2025-08-19,86,419.22,won,,
Q-2025-000812,1,C025,P0076,R01,2025-08-18,11,6300.14,won,,
Q-2025-000812,2,C025,P0113,R01,2025-08-18,29,2203.53,lost,,
Q-2025-000812,4,C025,P0116,R01,2025-08-18,15,1889.36,lost,,
Q-2025-000813,1,C032,P0088,R08,2025-08-11,1,53335.39,lost,,
Q-2025-000814,2,C011,P0073,R11,2025-08-31,2,7118.44,won,,
Q-2025-000815,1,C017,P0045,R08,2025-08-07,662,407.37,lost,,
Q-2025-000816,1,C031,P0069,R12,2025-08-04,19,7891.79,won,,
Q-2025-000817,1,C006,P0011,R06,2025-08-14,4,34568.12,lost,,
Q-2025-000817,2,C006,P0093,R06,2025-08-14,4,47420.6,won,,
Q-2025-000818,1,C011,P0080,R11,2025-08-15,17,8234.31,won,,
Q-2025-000819,1,C012,P0099,R12,2025-08-17,3,54305.43,won,,
Q-2025-000820,1,C011,P0073,R05,2025-08-18,16,7975.28,lost,,
Q-2025-000821,1,C007,P0001,R07,2025-08-12,5,31236.64,won,,
Q-2025-000822,1,C027,P0035,R03,2025-08-05,13,12086.65,won,,
Q-2025-000822,2,C027,P0036,R03,2025-08-05,7,14916.1,won,,
Q-2025-000822,3,C027,P0039,R03,2025-08-05,3,12660.38,won,,
Q-2025-000823,1,C004,P0037,R04,2025-08-16,8,11799.67,lost,,
Q-2025-000824,1,C011,P0097,R11,2025-08-17,4,49789.49,lost,,
Q-2025-000825,1,C006,P0086,R06,2025-08-18,1,47180.98,won,,
Q-2025-000825,2,C006,P0085,R06,2025-08-18,2,46092.93,lost,,
Q-2025-000826,1,C019,P0030,R07,2025-08-18,12,12239.84,lost,,
Q-2025-000827,1,C008,P0106,R08,2025-08-10,39,2022.83,lost,,
Q-2025-000827,2,C008,P0077,R08,2025-08-10,6,9227.76,won,,
Q-2025-000827,3,C008,P0001,R08,2025-08-10,2,30942.99,won,,
Q-2025-000829,1,C028,P0001,R04,2025-08-14,2,39227.11,lost,,
Q-2025-000830,1,C006,P0093,R06,2025-08-23,4,47415.08,won,,
Q-2025-000830,2,C006,P0014,R06,2025-08-23,2,41700.74,won,,
Q-2025-000831,1,C013,P0025,R01,2025-08-12,8,12551.0,lost,,
Q-2025-000831,2,C013,P0022,R01,2025-08-12,8,11665.31,won,,
Q-2025-000832,1,C016,P0091,R04,2025-08-31,1,61399.86,won,,
Q-2025-000833,1,C001,P0015,R01,2025-08-24,4,32463.61,won,,
Q-2025-000834,1,C002,P0067,R02,2025-08-17,10,7443.83,won,,
Q-2025-000834,2,C002,P0060,R02,2025-08-17,149,506.57,won,,
Q-2025-000835,1,C027,P0036,R03,2025-08-11,20,14926.15,lost,,
Q-2025-000835,2,C027,P0037,R03,2025-08-11,4,12256.06,lost,,
Q-2025-000836,1,C031,P0102,R07,2025-08-23,5,1948.83,lost,,
Q-2025-000837,1,C034,P0074,R10,2025-08-19,3,7692.85,won,,
Q-2025-000838,1,C032,P0041,R08,2025-08-19,719,496.15,won,,
Q-2025-000839,1,C004,P0029,R04,2025-08-27,9,11845.22,won,,
Q-2025-000839,2,C004,P0098,R04,2025-08-27,1,53142.96,lost,,
Q-2025-000840,1,C030,P0089,R06,2025-08-03,4,46235.18,won,,
Q-2025-000840,2,C030,P0065,R06,2025-08-03,18,7308.26,won,,
Q-2025-000840,3,C030,P0066,R06,2025-08-03,5,8131.37,won,,
Q-2025-000841,1,C013,P0023,R04,2025-08-08,6,10935.98,won,,
Q-2025-000841,2,C013,P0008,R04,2025-08-08,2,34494.29,won,,
Q-2025-000842,1,C025,P0063,R01,2025-08-07,13,7513.86,won,,
Q-2025-000842,2,C025,P0076,R01,2025-08-07,10,6307.84,won,,
Q-2025-000843,1,C011,P0091,R11,2025-08-10,4,51181.9,won,,
Q-2025-000843,2,C011,P0084,R11,2025-08-10,3,49124.0,lost,,
Q-2025-000843,3,C011,P0097,R11,2025-08-10,2,49855.62,won,,
Q-2025-000844,1,C037,P0091,R01,2025-08-05,1,50312.93,lost,,
Q-2025-000844,2,C037,P0013,R01,2025-08-05,3,32464.03,lost,,
Q-2025-000845,1,C024,P0060,R12,2025-08-29,332,398.53,won,,
Q-2025-000845,2,C024,P0024,R12,2025-08-29,5,10661.16,won,,
Q-2025-000845,3,C024,P0078,R12,2025-08-29,4,7469.02,won,,
Q-2025-000845,4,C024,P0054,R12,2025-08-29,220,432.45,lost,,
Q-2025-000846,1,C033,P0028,R09,2025-08-15,6,13215.46,won,,
Q-2025-000847,1,C014,P0090,R02,2025-08-27,2,36133.56,lost,,
Q-2025-000848,1,C013,P0013,R01,2025-08-18,4,32491.53,won,,
Q-2025-000848,2,C013,P0025,R01,2025-08-18,4,12509.71,lost,,
Q-2025-000848,3,C013,P0008,R01,2025-08-18,4,34721.18,won,,
Q-2025-000848,4,C013,P0022,R01,2025-08-18,5,11627.89,won,,
Q-2025-000849,1,C017,P0045,R05,2025-08-07,92,404.99,won,,
Q-2025-000849,2,C017,P0079,R05,2025-08-07,10,7459.84,won,,
Q-2025-000850,1,C039,P0050,R03,2025-08-31,513,573.46,lost,,
Q-2025-000851,1,C032,P0044,R08,2025-08-02,781,546.28,won,,
Q-2025-000851,2,C032,P0095,R08,2025-08-02,3,46058.82,won,,
Q-2025-000852,1,C027,P0066,R03,2025-08-30,17,8907.32,lost,,
Q-2025-000853,1,C011,P0084,R11,2025-08-09,4,49098.38,won,,
Q-2025-000853,2,C011,P0083,R11,2025-08-09,2,46945.72,won,,
Q-2025-000853,3,C011,P0073,R11,2025-08-09,20,7990.11,lost,,
Q-2025-000853,4,C011,P0080,R11,2025-08-09,7,7607.5,won,,
Q-2025-000854,1,C030,P0071,R06,2025-08-07,8,8755.56,won,,
Q-2025-000855,1,C040,P0053,R04,2025-08-13,612,354.9,won,,
Q-2025-000855,2,C040,P0045,R04,2025-08-13,245,389.67,won,,
Q-2025-000855,3,C040,P0031,R04,2025-08-13,23,8936.17,won,,
Q-2025-000856,1,C036,P0081,R12,2025-08-12,4,52827.76,won,,
Q-2025-000856,2,C036,P0094,R12,2025-08-12,2,44600.0,won,,
Q-2025-000857,1,C003,P0039,R03,2025-08-06,10,11354.41,lost,,
Q-2025-000857,2,C003,P0060,R03,2025-08-06,445,415.16,lost,,
Q-2025-000857,3,C003,P0033,R03,2025-08-06,21,10726.66,won,,
Q-2025-000857,4,C003,P0044,R03,2025-08-06,541,372.46,won,,
Q-2025-000858,1,C019,P0021,R07,2025-08-16,23,12143.7,lost,,
Q-2025-000859,1,C009,P0068,R09,2025-08-08,13,7276.39,won,,
Q-2025-000860,1,C021,P0003,R04,2025-08-23,4,27650.6,lost,,
Q-2025-000861,1,C008,P0005,R08,2025-08-18,6,35832.24,lost,,
Q-2025-000862,1,C032,P0098,R08,2025-08-23,2,56240.39,won,,
Q-2025-000863,1,C004,P0023,R04,2025-08-21,23,10814.34,lost,,
Q-2025-000864,1,C001,P0015,R01,2025-08-27,7,32445.49,won,,
Q-2025-000864,2,C001,P0003,R01,2025-08-27,1,28114.91,won,,
Q-2025-000864,3,C001,P0042,R01,2025-08-27,106,402.55,won,,
Q-2025-000865,1,C011,P0073,R11,2025-08-19,18,7050.0,won,,
Q-2025-000865,2,C011,P0091,R11,2025-08-19,1,51431.81,won,,
Q-2025-000866,1,C024,P0078,R12,2025-08-12,20,7503.36,won,,
Q-2025-000867,1,C026,P0112,R01,2025-09-27,14,2556.84,won,,
Q-2025-000867,2,C026,P0052,R01,2025-09-27,687,538.5,won,,
Q-2025-000867,3,C026,P0050,R01,2025-09-27,286,622.47,won,,
Q-2025-000868,1,C011,P0083,R11,2025-09-20,1,41039.3,won,,
Q-2025-000869,1,C001,P0005,R12,2025-09-17,6,34007.02,lost,,
Q-2025-000869,2,C001,P0018,R12,2025-09-17,3,32547.18,won,,
Q-2025-000869,3,C001,P0015,R12,2025-09-17,4,32369.63,lost,,
Q-2025-000870,1,C031,P0004,R07,2025-09-26,8,37265.21,lost,,
Q-2025-000870,2,C031,P0008,R07,2025-09-26,1,32341.0,won,,
Q-2025-000870,3,C031,P0102,R07,2025-09-26,26,1951.53,won,,
Q-2025-000870,4,C031,P0073,R07,2025-09-26,6,8000.0,won,,
Q-2025-000871,1,C001,P0042,R01,2025-09-04,776,400.91,won,,
Q-2025-000871,2,C001,P0005,R01,2025-09-04,1,33931.3,won,,
Q-2025-000871,3,C001,P0015,R01,2025-09-04,4,32520.32,won,,
Q-2025-000872,1,C027,P0066,R03,2025-09-05,7,8945.75,lost,,
Q-2025-000872,2,C027,P0034,R03,2025-09-05,22,14622.84,lost,,
Q-2025-000872,3,C027,P0036,R03,2025-09-05,7,14959.48,lost,,
Q-2025-000873,1,C027,P0034,R03,2025-09-15,17,14698.71,won,,
Q-2025-000873,2,C027,P0072,R03,2025-09-15,9,9395.54,won,,
Q-2025-000874,1,C026,P0059,R02,2025-09-02,736,420.24,lost,,
Q-2025-000875,1,C040,P0059,R04,2025-09-15,469,325.0,won,,
Q-2025-000876,1,C009,P0080,R09,2025-09-17,9,8373.79,lost,,
Q-2025-000876,2,C009,P0095,R09,2025-09-17,1,41133.08,won,,
Q-2025-000877,1,C017,P0042,R05,2025-09-01,509,468.87,won,,
Q-2025-000877,2,C017,P0079,R05,2025-09-01,20,6809.52,lost,,
Q-2025-000878,1,C001,P0018,R01,2025-09-03,6,32458.64,lost,,
Q-2025-000878,2,C001,P0042,R01,2025-09-03,523,400.24,won,,
Q-2025-000879,1,C026,P0112,R02,2025-09-15,23,2561.11,won,,
Q-2025-000880,1,C027,P0025,R03,2025-09-21,14,14218.21,won,,
Q-2025-000881,1,C024,P0054,R12,2025-09-03,770,405.0,won,,
Q-2025-000881,2,C024,P0073,R12,2025-09-03,20,7384.02,lost,,
Q-2025-000882,1,C013,P0022,R01,2025-09-01,9,11693.65,won,,
Q-2025-000882,2,C013,P0008,R01,2025-09-01,1,34667.37,won,,
Q-2025-000882,3,C013,P0023,R01,2025-09-01,8,10893.34,lost,,
Q-2025-000883,1,C007,P0047,R07,2025-09-28,430,415.38,lost,,
Q-2025-000884,1,C005,P0058,R12,2025-09-28,577,441.56,won,,
Q-2025-000884,2,C005,P0009,R12,2025-09-28,4,29179.88,won,,
Q-2025-000884,3,C005,P0020,R12,2025-09-28,5,34227.7,lost,,
Q-2025-000885,1,C027,P0035,R03,2025-09-20,20,12077.4,lost,,
Q-2025-000885,2,C027,P0039,R03,2025-09-20,6,12904.39,lost,,
Q-2025-000886,1,C026,P0112,R02,2025-09-07,33,2553.57,won,,
Q-2025-000887,1,C034,P0040,R10,2025-09-08,4,10826.9,won,,
Q-2025-000887,2,C034,P0074,R10,2025-09-08,2,7732.27,won,,
Q-2025-000888,1,C040,P0041,R04,2025-09-22,700,433.16,won,,
Q-2025-000889,1,C011,P0106,R11,2025-09-22,10,1897.4,won,,
Q-2025-000890,1,C028,P0016,R04,2025-09-18,5,42383.74,won,,
Q-2025-000891,1,C018,P0011,R06,2025-09-10,3,30617.79,lost,,
Q-2025-000891,2,C018,P0089,R06,2025-09-10,1,54460.3,won,,
Q-2025-000891,3,C018,P0111,R06,2025-09-10,32,2125.97,lost,,
Q-2025-000892,1,C030,P0089,R06,2025-09-11,4,45955.4,won,,
Q-2025-000892,2,C030,P0096,R06,2025-09-11,4,36466.95,lost,,
Q-2025-000893,1,C040,P0034,R04,2025-09-02,23,10012.11,won,,
Q-2025-000893,2,C040,P0057,R04,2025-09-02,748,435.87,won,,
Q-2025-000895,1,C008,P0003,R08,2025-09-04,2,32417.43,lost,,
Q-2025-000896,1,C004,P0022,R04,2025-09-01,9,10873.81,won,,
Q-2025-000896,2,C004,P0031,R04,2025-09-01,13,11807.71,won,,
Q-2025-000896,3,C004,P0033,R04,2025-09-01,14,11791.58,lost,,
Q-2025-000897,1,C028,P0058,R04,2025-09-12,106,606.26,won,,
Q-2025-000898,1,C003,P0027,R03,2025-09-10,15,13003.25,won,,
Q-2025-000899,1,C018,P0008,R06,2025-09-22,1,33935.35,lost,,
Q-2025-000899,2,C018,P0111,R06,2025-09-22,13,2122.12,lost,,
Q-2025-000900,1,C029,P0097,R05,2025-09-26,1,47322.12,won,,
Q-2025-000901,1,C017,P0048,R05,2025-09-05,775,414.29,won,,
Q-2025-000902,1,C037,P0056,R01,2025-09-29,712,449.99,lost,,
Q-2025-000903,1,C016,P0065,R04,2025-09-30,16,7915.62,won,,
Q-2025-000903,2,C016,P0086,R04,2025-09-30,3,53172.93,lost,,
Q-2025-000904,1,C017,P0007,R05,2025-09-13,1,31553.08,won,,
Q-2025-000904,2,C017,P0019,R05,2025-09-13,2,31479.37,won,,
Q-2025-000905,1,C031,P0114,R06,2025-09-14,18,1899.79,won,,
Q-2025-000907,1,C011,P0083,R11,2025-09-20,2,46813.68,lost,,
Q-2025-000908,1,C027,P0039,R03,2025-09-28,7,12826.0,lost,,
Q-2025-000908,2,C027,P0034,R03,2025-09-28,7,12886.52,lost,,
Q-2025-000908,3,C027,P0037,R03,2025-09-28,14,12153.93,won,,
Q-2025-000909,1,C033,P0042,R09,2025-09-26,722,411.46,lost,,
Q-2025-000909,2,C033,P0046,R09,2025-09-26,219,441.56,lost,,
Q-2025-000909,3,C033,P0051,R09,2025-09-26,690,451.42,lost,,
Q-2025-000910,1,C008,P0077,R08,2025-09-23,2,9224.07,lost,,
Q-2025-000911,1,C037,P0006,R01,2025-09-16,2,31010.25,lost,,
Q-2025-000911,2,C037,P0013,R01,2025-09-16,5,30050.79,lost,,
Q-2025-000911,3,C037,P0056,R01,2025-09-16,665,450.65,won,,
Q-2025-000912,1,C005,P0020,R05,2025-09-09,4,34039.91,won,,
Q-2025-000912,2,C005,P0058,R05,2025-09-09,192,439.77,won,,
Q-2025-000913,1,C034,P0063,R03,2025-09-19,19,7257.35,lost,,
Q-2025-000914,1,C018,P0005,R06,2025-09-22,2,34116.96,won,,
Q-2025-000915,1,C022,P0016,R10,2025-09-12,5,39885.53,won,,
Q-2025-000916,1,C033,P0028,R09,2025-09-08,13,13157.21,lost,,
Q-2025-000916,2,C033,P0022,R09,2025-09-08,2,10708.26,lost,,
Q-2025-000917,1,C004,P0098,R01,2025-09-04,2,61670.57,lost,,
Q-2025-000917,2,C004,P0100,R01,2025-09-04,2,51196.66,lost,,
Q-2025-000917,3,C004,P0023,R01,2025-09-04,24,10753.02,won,,
Q-2025-000918,1,C035,P0066,R11,2025-09-02,19,9271.5,won,,
Q-2025-000919,1,C022,P0016,R10,2025-09-08,3,39970.62,lost,,
Q-2025-000919,2,C022,P0112,R10,2025-09-08,21,2447.04,won,,
Q-2025-000920,1,C013,P0029,R01,2025-09-27,16,13361.61,won,,
Q-2025-000921,1,C033,P0040,R09,2025-09-01,17,10783.35,won,,
Q-2025-000921,2,C033,P0045,R09,2025-09-01,456,415.0,lost,,
Q-2025-000921,3,C033,P0041,R09,2025-09-01,261,425.61,lost,DR-2025-0024,qualification_pricing
Q-2025-000922,1,C015,P0080,R03,2025-09-28,16,8274.28,won,,
Q-2025-000923,1,C009,P0094,R09,2025-09-21,3,46543.22,won,,
Q-2025-000924,1,C007,P0010,R07,2025-09-17,6,34920.15,won,,
Q-2025-000924,2,C007,P0053,R07,2025-09-17,309,395.95,won,,
Q-2025-000925,1,C035,P0045,R11,2025-09-04,716,426.12,won,,
Q-2025-000926,1,C011,P0106,R11,2025-09-18,31,2016.4,lost,,
Q-2025-000927,1,C013,P0013,R01,2025-09-01,6,32276.54,lost,,
Q-2025-000927,2,C013,P0025,R01,2025-09-01,15,12572.89,won,,
Q-2025-000928,1,C007,P0001,R07,2025-09-08,3,32437.35,won,,
Q-2025-000928,2,C007,P0065,R07,2025-09-08,4,7629.99,lost,,
Q-2025-000928,3,C007,P0012,R07,2025-09-08,6,34906.98,lost,,
Q-2025-000929,1,C008,P0106,R08,2025-09-17,19,2030.16,lost,,
Q-2025-000929,2,C008,P0001,R08,2025-09-17,6,36584.68,lost,,
Q-2025-000930,1,C040,P0039,R04,2025-09-24,16,11812.36,won,,
Q-2025-000930,2,C040,P0057,R04,2025-09-24,418,434.79,lost,,
Q-2025-000930,3,C040,P0034,R04,2025-09-24,20,9458.52,lost,,
Q-2025-000931,1,C023,P0052,R11,2025-09-30,65,500.69,won,,
Q-2025-000931,2,C023,P0085,R11,2025-09-30,2,39710.65,lost,,
Q-2025-000931,3,C023,P0044,R11,2025-09-30,735,482.37,lost,,
Q-2025-000932,1,C035,P0047,R11,2025-09-03,195,462.18,won,,
Q-2025-000933,1,C040,P0057,R04,2025-09-12,574,435.33,won,,
Q-2025-000934,1,C006,P0086,R06,2025-09-13,1,47366.97,lost,,
Q-2025-000934,2,C006,P0084,R06,2025-09-13,4,47267.3,lost,,
Q-2025-000935,1,C033,P0022,R09,2025-09-24,3,10693.01,lost,,
Q-2025-000936,1,C039,P0060,R12,2025-09-17,238,596.62,lost,,
Q-2025-000936,2,C039,P0052,R12,2025-09-17,478,514.13,won,,
Q-2025-000937,1,C040,P0041,R04,2025-09-07,711,431.02,won,,
Q-2025-000937,2,C040,P0031,R04,2025-09-07,24,9139.06,won,,
Q-2025-000937,3,C040,P0053,R04,2025-09-07,172,330.43,won,,
Q-2025-000938,1,C008,P0077,R08,2025-09-06,5,9222.16,lost,,
Q-2025-000938,2,C008,P0115,R08,2025-09-06,29,2265.23,won,,
Q-2025-000938,3,C008,P0116,R08,2025-09-06,21,2176.14,lost,,
Q-2025-000939,1,C022,P0017,R10,2025-10-25,7,42034.63,won,,
Q-2025-000939,2,C022,P0101,R10,2025-10-25,11,2474.83,won,,
Q-2025-000940,1,C014,P0087,R02,2025-10-15,1,38709.84,won,,
Q-2025-000940,2,C014,P0033,R02,2025-10-15,17,10425.34,won,,
Q-2025-000941,1,C011,P0084,R11,2025-10-27,4,48982.05,won,,
Q-2025-000941,2,C011,P0080,R11,2025-10-27,15,8226.04,won,,
Q-2025-000942,1,C017,P0042,R05,2025-10-22,575,470.36,won,,
Q-2025-000942,2,C017,P0075,R05,2025-10-22,4,7757.16,lost,,
Q-2025-000943,1,C006,P0005,R06,2025-10-09,3,36908.71,won,,
Q-2025-000944,1,C034,P0063,R10,2025-10-14,13,7223.2,won,,
Q-2025-000945,1,C017,P0019,R03,2025-10-10,5,31554.46,lost,,
Q-2025-000945,2,C017,P0064,R03,2025-10-10,6,8275.12,won,,
Q-2025-000946,1,C029,P0003,R01,2025-10-24,1,33321.24,won,,
Q-2025-000946,2,C029,P0088,R01,2025-10-24,3,61753.36,won,,
Q-2025-000946,3,C029,P0096,R01,2025-10-24,1,36081.11,lost,,
Q-2025-000947,1,C002,P0073,R02,2025-10-22,8,7656.1,won,,
Q-2025-000947,2,C002,P0065,R02,2025-10-22,11,7051.33,won,,
Q-2025-000947,3,C002,P0067,R02,2025-10-22,12,7486.29,won,,
Q-2025-000947,4,C002,P0066,R02,2025-10-22,4,7082.47,lost,,
Q-2025-000948,1,C006,P0091,R06,2025-10-31,1,58624.08,won,,
Q-2025-000948,2,C006,P0017,R06,2025-10-31,6,36332.4,won,,
Q-2025-000949,1,C025,P0113,R01,2025-10-22,13,2203.06,won,,
Q-2025-000950,1,C038,P0105,R02,2025-10-06,6,2205.93,lost,,
Q-2025-000950,2,C038,P0066,R02,2025-10-06,18,9183.19,lost,,
Q-2025-000951,1,C029,P0019,R05,2025-10-27,7,33432.23,won,,
Q-2025-000952,1,C036,P0097,R12,2025-10-08,4,51174.22,won,,
Q-2025-000953,1,C028,P0044,R04,2025-10-09,577,549.27,won,,
Q-2025-000953,2,C028,P0060,R04,2025-10-09,623,553.24,won,,
Q-2025-000953,3,C028,P0001,R04,2025-10-09,8,39197.71,lost,,
Q-2025-000954,1,C037,P0091,R01,2025-10-24,3,50394.3,lost,,
Q-2025-000955,1,C011,P0105,R11,2025-10-24,28,2074.52,won,,
Q-2025-000955,2,C011,P0091,R11,2025-10-24,2,44943.8,lost,,
Q-2025-000956,1,C027,P0071,R03,2025-10-21,16,9178.5,won,,
Q-2025-000957,1,C006,P0089,R06,2025-10-01,2,49232.74,lost,,
Q-2025-000957,2,C006,P0020,R06,2025-10-01,4,38679.41,won,,
Q-2025-000958,1,C002,P0105,R02,2025-10-09,4,2140.68,lost,,
Q-2025-000959,1,C023,P0055,R11,2025-10-05,127,436.17,lost,,
Q-2025-000960,1,C013,P0013,R01,2025-10-22,5,32286.12,lost,,
Q-2025-000960,2,C013,P0022,R01,2025-10-22,8,11647.21,lost,,
Q-2025-000960,3,C013,P0025,R01,2025-10-22,19,12564.87,lost,,
Q-2025-000961,1,C011,P0105,R11,2025-10-07,23,2063.49,lost,,
Q-2025-000962,1,C020,P0053,R08,2025-10-29,122,437.88,won,,
Q-2025-000962,2,C020,P0045,R08,2025-10-29,472,467.23,lost,,
Q-2025-000963,1,C025,P0108,R01,2025-10-28,39,1980.24,won,,
Q-2025-000964,1,C027,P0072,R03,2025-10-07,14,9393.4,won,,
Q-2025-000965,1,C029,P0003,R02,2025-10-20,6,33476.2,lost,,
Q-2025-000966,1,C006,P0084,R06,2025-10-08,2,47135.75,lost,,
Q-2025-000967,1,C015,P0098,R03,2025-10-05,4,48392.66,won,,
Q-2025-000967,2,C015,P0077,R03,2025-10-05,13,6615.75,won,,
Q-2025-000967,3,C015,P0092,R03,2025-10-05,1,46877.67,lost,,
Q-2025-000968,2,C010,P0087,R12,2025-10-06,3,41868.52,won,,
Q-2025-000968,3,C010,P0055,R12,2025-10-06,64,361.81,lost,,
Q-2025-000969,1,C017,P0049,R05,2025-10-22,494,375.0,lost,,
Q-2025-000970,1,C033,P0041,R09,2025-10-29,131,410.0,won,,
Q-2025-000971,1,C033,P0041,R09,2025-10-17,197,410.0,won,,
Q-2025-000972,1,C017,P0005,R05,2025-10-23,6,30392.8,won,DR-2025-0025,end_of_life_clearance
Q-2025-000972,2,C017,P0056,R05,2025-10-23,445,452.6,lost,,
Q-2025-000973,1,C025,P0076,R01,2025-10-07,5,6281.8,won,,
Q-2025-000974,1,C027,P0077,R03,2025-10-09,8,8705.56,lost,DR-2025-0026,qualification_pricing
Q-2025-000974,2,C027,P0037,R03,2025-10-09,8,12206.64,lost,,
Q-2025-000974,3,C027,P0036,R03,2025-10-09,4,14889.16,lost,,
Q-2025-000975,1,C002,P0107,R01,2025-10-26,40,2643.16,won,,
Q-2025-000975,2,C002,P0105,R01,2025-10-26,27,2134.16,won,,
Q-2025-000976,1,C021,P0114,R09,2025-10-20,6,2199.83,won,,
Q-2025-000976,2,C021,P0017,R09,2025-10-20,3,35582.34,won,,
Q-2025-000977,1,C017,P0053,R05,2025-10-24,95,383.86,lost,,
Q-2025-000978,1,C011,P0091,R11,2025-10-13,4,51370.81,won,,
Q-2025-000979,1,C017,P0042,R05,2025-10-26,343,399.47,won,,
Q-2025-000980,1,C032,P0051,R08,2025-10-24,794,481.83,lost,,
Q-2025-000980,2,C032,P0088,R08,2025-10-24,2,49461.38,won,DR-2025-0027,volume_ramp_concession
Q-2025-000981,1,C009,P0093,R09,2025-10-02,1,47411.19,won,,
Q-2025-000981,2,C009,P0065,R09,2025-10-02,6,6571.56,won,,
Q-2025-000981,3,C009,P0091,R09,2025-10-02,3,44140.68,won,,
Q-2025-000982,1,C029,P0003,R05,2025-10-26,1,33476.91,won,,
Q-2025-000982,2,C029,P0096,R05,2025-10-26,2,36190.29,won,,
Q-2025-000983,1,C019,P0030,R07,2025-10-16,17,10950.0,lost,,
Q-2025-000984,1,C001,P0003,R01,2025-10-19,2,28257.8,won,,
Q-2025-000985,1,C004,P0099,R04,2025-10-31,2,47706.91,won,,
Q-2025-000985,2,C004,P0098,R04,2025-10-31,2,61744.81,won,,
Q-2025-000986,1,C004,P0023,R04,2025-10-02,17,10787.96,won,,
Q-2025-000987,1,C021,P0105,R01,2025-10-05,37,1836.86,won,,
Q-2025-000988,1,C013,P0013,R01,2025-10-01,5,32313.51,lost,,
Q-2025-000988,2,C013,P0022,R01,2025-10-01,15,10280.69,won,,
Q-2025-000989,1,C004,P0100,R02,2025-10-05,1,51253.87,won,,
Q-2025-000990,1,C013,P0008,R01,2025-10-29,1,37585.67,won,DR-2025-0028,competitive_displacement
Q-2025-000991,1,C006,P0016,R06,2025-10-22,5,44212.06,won,,
Q-2025-000991,2,C006,P0017,R06,2025-10-22,3,36379.83,won,,
Q-2025-000991,3,C006,P0014,R06,2025-10-22,7,41641.19,won,,
Q-2025-000992,1,C015,P0080,R03,2025-10-04,6,8248.51,won,,
Q-2025-000993,1,C020,P0051,R08,2025-10-03,641,436.28,won,,
Q-2025-000994,1,C006,P0086,R06,2025-10-23,1,47470.29,lost,,
Q-2025-000994,2,C006,P0100,R06,2025-10-23,2,47144.7,lost,,
Q-2025-000995,1,C032,P0046,R06,2025-10-16,195,448.32,won,,
Q-2025-000995,2,C032,P0088,R06,2025-10-16,3,53314.14,won,,
Q-2025-000996,1,C039,P0001,R03,2025-10-30,4,34199.26,lost,,
Q-2025-000996,2,C039,P0060,R03,2025-10-30,798,597.06,won,,
Q-2025-000996,3,C039,P0015,R03,2025-10-30,5,33010.48,won,,
Q-2025-000997,1,C007,P0043,R07,2025-10-04,631,427.63,won,,
Q-2025-000997,2,C007,P0065,R07,2025-10-04,20,7518.82,won,,
Q-2025-000997,3,C007,P0009,R07,2025-10-04,8,34264.22,lost,,
Q-2025-000998,1,C002,P0065,R11,2025-10-02,19,7069.1,won,,
Q-2025-000998,2,C002,P0107,R11,2025-10-02,34,2245.09,won,,
Q-2025-000999,1,C013,P0008,R01,2025-10-03,4,34679.83,won,,
Q-2025-001000,1,C010,P0087,R10,2025-10-09,3,41802.59,lost,,
Q-2025-001000,2,C010,P0055,R10,2025-10-09,620,363.42,won,,
Q-2025-001000,3,C010,P0081,R10,2025-10-09,4,42327.48,won,,
Q-2025-001000,4,C010,P0089,R10,2025-10-09,2,44580.74,won,,
Q-2025-001001,1,C018,P0111,R06,2025-10-20,24,2116.87,lost,,
Q-2025-001001,2,C018,P0008,R06,2025-10-20,8,33764.57,lost,,
Q-2025-001002,1,C017,P0064,R05,2025-10-01,8,8523.98,won,DR-2025-0029,end_of_life_clearance
Q-2025-001003,1,C040,P0059,R04,2025-10-05,721,387.02,won,,
Q-2025-001003,2,C040,P0041,R04,2025-10-05,569,395.0,won,,
Q-2025-001003,3,C040,P0058,R04,2025-10-05,404,454.17,won,,
Q-2025-001004,1,C011,P0073,R11,2025-10-17,4,7946.59,won,,
Q-2025-001005,1,C010,P0056,R11,2025-10-23,487,544.48,lost,,
Q-2025-001006,1,C020,P0079,R08,2025-10-13,10,8004.59,won,,
Q-2025-001006,2,C020,P0061,R08,2025-10-13,3,7997.93,lost,,
Q-2025-001006,3,C020,P0053,R08,2025-10-13,199,437.6,lost,,
Q-2025-001006,4,C020,P0049,R08,2025-10-13,168,420.12,lost,,
Q-2025-001007,1,C027,P0035,R03,2025-10-07,24,12081.88,lost,,
Q-2025-001007,2,C027,P0077,R03,2025-10-07,8,8230.89,won,,
Q-2025-001008,1,C008,P0001,R08,2025-10-22,7,36727.39,won,,
Q-2025-001009,1,C015,P0082,R03,2025-10-15,3,54094.66,won,,
Q-2025-001009,2,C015,P0062,R03,2025-10-15,20,7740.36,won,,
Q-2025-001009,3,C015,P0097,R03,2025-10-15,3,49980.76,won,,
